comparison,variant,checkpoint_path,output_path,dataset_path,eval_corpus,n_samples,Token_F1,Token_F1_sd,ROUGE_L_F1,ROUGE_L_F1_sd,BERTScore_P,BERTScore_R,BERTScore_F1,BERTScore_F1_sd,bertscore_model,bertscore_batch_size,bertscore_lang,bertscore_rescale_with_baseline
reinferencia_v3_es_50_final,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_es_50_final\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_es_50_final\training_metrics\all_off.csv,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,50,59.84,14.5,52.66,16.38,56.7,51.9,53.6,17.39,microsoft/deberta-xlarge-mnli,32,en,True
